Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,Count,Score,Count.zero,Score.zero,"close.on.reef(0-0.275m, 5)","just.outside.of.small.frame.or.on.top(0.276-0.45m, 4)","within.1m.of.cage.far.from.small.cage.at.cage.frame.for.lg.cage(0.46-1m, 3)","between.1and2m.of.cage(1.1-2m, 2)","beyond2m.of.cage(2.1m+, 1)",not.present(0),total.num.images.for.time.lapse,total.time.min,,minimum number of images = 650,6500,108.3333333,1.805555556
GCJ,3,10,High,5,300,35879,FSEPU,1,5,1,5,,,,,,,,,,,,,
MB,2,8,Low,6,360,33832,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,5,300,35879,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,8,Low,6,360,33832,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,5,300,35879,PACL,,,0,0,,,,,,,,,,,,,
MB,2,8,Low,6,360,33832,PANE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,1,60,23017,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,1,60,34658,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,1,60,34658,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,9,High,1,60,23017,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,1,60,34658,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,1,60,23017,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,1,60,34658,PACL,,,0,0,,,,,,,,,,,,,
MB,2,9,High,1,60,23017,PANE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,2,120,23077,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,2,120,34718,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,2,120,34718,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,9,High,2,120,23077,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,2,120,34718,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,2,120,23077,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,2,120,34718,PACL,,,0,0,,,,,,,,,,,,,
MB,2,9,High,2,120,23077,PANE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,3,180,23137,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,3,180,34778,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,3,180,34778,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,9,High,3,180,23137,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,3,180,34778,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,3,180,23137,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,3,180,34778,PACL,,,0,0,,,,,,,,,,,,,
MB,2,9,High,3,180,23137,PANE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,4,240,23197,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,4,240,34838,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,4,240,34838,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,9,High,4,240,23197,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,4,240,34838,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,4,240,23197,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,4,240,34838,PACL,,,0,0,,,,,,,,,,,,,
MB,2,9,High,4,240,23197,PANE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,5,300,23257,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,5,300,34898,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,5,300,34898,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,9,High,5,300,23257,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,5,300,34898,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,5,300,23257,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,5,300,34898,PACL,,,0,0,,,,,,,,,,,,,
MB,2,9,High,5,300,23257,PANE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,6,360,23317,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,1,60,96065,FHASE,1,4,1,4,,,,,,,,,,,,,
GCJ,3,12,Medium,1,60,96065,FSEPU,2,1,2,1,,,,,,,,,,,,,
MB,2,9,High,6,360,23317,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,1,60,96065,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,6,360,23317,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,1,60,96065,PACL,,,0,0,,,,,,,,,,,,,
MB,2,9,High,6,360,23317,PANE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,7,420,23377,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,2,120,96125,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,2,120,96125,FSEPU,1,4,1,4,,,,,,,,,,,,,
MB,2,9,High,7,420,23377,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,2,120,96125,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,7,420,23377,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,2,120,96125,PACL,,,0,0,,,,,,,,,,,,,
MB,2,9,High,7,420,23377,PANE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,8,480,23437,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,3,180,96185,FHASE,1,3,1,3,,,,,,,,,,,,,
GCJ,3,12,Medium,3,180,96185,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,9,High,8,480,23437,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,3,180,96185,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,9,High,8,480,23437,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,3,180,96185,PACL,,,0,0,,,,,,,,,,,,,
MB,2,9,High,8,480,23437,PANE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,1,60,22321,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,1,60,75841,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,1,60,75841,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,1,60,22321,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,1,60,75841,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,1,60,22321,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,1,60,75841,PACL,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,1,60,22321,PANE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,2,120,22381,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,2,120,75901,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,2,120,75901,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,2,120,22381,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,2,120,75901,MHASE,1,3,1,3,,,,,,,,,,,,,
MB,2,10,Low,2,120,22381,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,2,120,75901,PACL,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,2,120,22381,PANE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,3,180,22441,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,3,180,75961,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,3,180,75961,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,3,180,22441,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,3,180,75961,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,3,180,22441,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,3,180,75961,PACL,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,3,180,22441,PANE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,4,240,22501,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,1,60,25359,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,1,60,25359,FSEPU,1,4,1,4,,,,,,,,,,,,,
MB,2,10,Low,4,240,22501,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,1,60,25359,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,4,240,22501,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,1,60,25359,PACL,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,4,240,22501,PANE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,5,300,22561,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,2,120,25419,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,2,120,25419,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,5,300,22561,HYRU,1,1,1,1,,,,,,,,,,,,,
GCJ,3,14,High,2,120,25419,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,5,300,22561,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,2,120,25419,PACL,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,5,300,22561,PANE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,6,360,22621,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,3,180,25479,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,3,180,25479,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,6,360,22621,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,3,180,25479,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,6,360,22621,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,3,180,25479,PACL,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,6,360,22621,PANE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,7,420,22681,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,4,240,25539,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,4,240,25539,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,7,420,22681,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,4,240,25539,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,7,420,22681,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,4,240,25539,PACL,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,7,420,22681,PANE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,8,480,22741,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,1,60,24428,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,1,60,24428,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,8,480,22741,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,1,60,24428,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,8,480,22741,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,1,60,24428,PACL,,,0,0,,,,,,,,,,,,,
MB,2,10,Low,8,480,22741,PANE,,,0,0,,,,,,,,,,,,,
MB,2,11,High,1,60,12045,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,2,120,24488,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,2,120,24488,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,11,High,1,60,12045,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,2,120,24488,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,11,High,1,60,12045,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,2,120,24488,PACL,,,0,0,,,,,,,,,,,,,
MB,2,11,High,1,60,12045,PANE,,,0,0,,,,,,,,,,,,,
MB,2,11,High,2,120,12105,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,3,180,24548,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,3,180,24548,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,11,High,2,120,12105,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,3,180,24548,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,11,High,2,120,12105,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,3,180,24548,PACL,,,0,0,,,,,,,,,,,,,
MB,2,11,High,2,120,12105,PANE,,,0,0,,,,,,,,,,,,,
MB,2,11,High,3,180,12165,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,4,240,24608,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,4,240,24608,FSEPU,,,0,0,,,,,,,,,,,,,
MB,2,11,High,3,180,12165,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,4,240,24608,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,11,High,3,180,12165,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,4,240,24608,PACL,,,0,0,,,,,,,,,,,,,
MB,2,11,High,3,180,12165,PANE,,,0,0,,,,,,,,,,,,,
MB,2,11,High,4,240,12225,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,1,60,13760,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,1,60,13760,FSEPU,1,3,1,3,,,,,,,,,,,,,
MB,2,11,High,4,240,12225,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,1,60,13760,MHASE,,,0,0,,,,,,,,,,,,,
MB,2,11,High,4,240,12225,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,1,60,13760,PACL,,,0,0,,,,,,,,,,,,,
MB,2,11,High,4,240,12225,PANE,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,1,60,33104,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,2,120,13820,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,2,120,13820,FSEPU,1,2,1,2,,,,,,,,,,,,,
TG,2,1,Medium,1,60,33104,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,2,120,13820,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,1,60,33104,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,2,120,13820,PACL,1,4,1,4,,,,,,,,,,,,,
TG,2,1,Medium,1,60,33104,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,1,Medium,2,120,33164,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,3,180,13880,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,3,180,13880,FSEPU,1,1,1,1,,,,,,,,,,,,,
TG,2,1,Medium,2,120,33164,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,3,180,13880,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,2,120,33164,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,3,180,13880,PACL,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,2,120,33164,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,1,Medium,3,180,33224,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,4,240,13940,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,4,240,13940,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,3,180,33224,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,4,240,13940,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,3,180,33224,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,4,240,13940,PACL,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,3,180,33224,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,1,Medium,4,240,33284,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,5,300,14000,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,5,300,14000,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,4,240,33284,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,5,300,14000,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,4,240,33284,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,5,300,14000,PACL,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,4,240,33284,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,1,Medium,5,300,33344,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,6,360,14060,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,6,360,14060,FSEPU,1,1,1,1,,,,,,,,,,,,,
TG,2,1,Medium,5,300,33344,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,6,360,14060,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,5,300,33344,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,6,360,14060,PACL,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,5,300,33344,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,1,Medium,6,360,33404,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,7,420,14120,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,7,420,14120,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,6,360,33404,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,7,420,14120,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,6,360,33404,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,7,420,14120,PACL,,,0,0,,,,,,,,,,,,,
TG,2,1,Medium,6,360,33404,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,2,Low,1,60,11291,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,8,480,14180,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,8,480,14180,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,1,60,11291,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,8,480,14180,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,1,60,11291,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,8,480,14180,PACL,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,1,60,11291,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,2,Low,2,120,11351,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,9,540,14240,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,9,540,14240,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,2,120,11351,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,9,540,14240,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,2,120,11351,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,9,540,14240,PACL,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,2,120,11351,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,2,Low,3,180,11411,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,10,600,14300,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,10,600,14300,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,3,180,11411,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,10,600,14300,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,3,180,11411,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,10,600,14300,PACL,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,3,180,11411,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,2,Low,4,240,11471,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,11,660,14360,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,11,660,14360,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,4,240,11471,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,11,660,14360,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,4,240,11471,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,11,660,14360,PACL,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,4,240,11471,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,2,Low,5,300,11531,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,1,60,14693,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,1,60,14693,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,5,300,11531,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,1,60,14693,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,5,300,11531,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,1,60,14693,PACL,6,5,6,5,,,,,,,6 PACL on the reef!,,,,,,
TG,2,2,Low,5,300,11531,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,2,Low,6,360,11591,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,2,120,14753,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,2,120,14753,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,6,360,11591,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,2,120,14753,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,6,360,11591,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,2,120,14753,PACL,,,0,0,,,,,,,,,,,,,
TG,2,2,Low,6,360,11591,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,3,High,1,60,11968,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,3,180,14803,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,3,180,14803,FSEPU,1,2,1,2,,,,,,,,,,,,,
TG,2,3,High,1,60,11968,HYRU,1,4,1,4,,,,,,,,,,,,,
GCJ,3,17,High,3,180,14803,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,3,High,1,60,11968,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,3,180,14803,PACL,1,1,1,1,,,,,,,,,,,,,
TG,2,3,High,1,60,11968,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,3,High,2,120,12028,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,4,240,14863,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,4,240,14863,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,3,High,2,120,12028,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,4,240,14863,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,3,High,2,120,12028,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,4,240,14863,PACL,,,0,0,,,,,,,,,,,,,
TG,2,3,High,2,120,12028,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,3,High,3,180,12088,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,5,300,14923,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,5,300,14923,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,3,High,3,180,12088,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,5,300,14923,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,3,High,3,180,12088,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,5,300,14923,PACL,,,0,0,,,,,,,,,,,,,
TG,2,3,High,3,180,12088,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,3,High,4,240,12148,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,6,360,14983,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,6,360,14983,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,3,High,4,240,12148,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,6,360,14983,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,3,High,4,240,12148,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,6,360,14983,PACL,1,5,1,5,,,,,,,,,,,,,
TG,2,3,High,4,240,12148,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,3,High,5,300,12208,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,7,420,15043,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,7,420,15043,FSEPU,1,4,1,4,,,,,,,,,,,,,
TG,2,3,High,5,300,12208,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,7,420,15043,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,3,High,5,300,12208,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,7,420,15043,PACL,2,4,2,4,,,,,,,,,,,,,
TG,2,3,High,5,300,12208,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,3,High,6,360,12268,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,8,480,15103,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,8,480,15103,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,3,High,6,360,12268,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,8,480,15103,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,3,High,6,360,12268,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,8,480,15103,PACL,,,0,0,,,,,,,,,,,,,
TG,2,3,High,6,360,12268,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,4,Medium,1,60,22346,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,9,540,15163,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,9,540,15163,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,1,60,22346,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,9,540,15163,MHASE,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,1,60,22346,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,9,540,15163,PACL,2,5,2,5,,,,,,,,,,,,,
TG,2,4,Medium,1,60,22346,PANE,0,0,0,0,,,,,,,,,,,,,
TG,2,4,Medium,2,120,22406,CAPR,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,10,600,15223,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,17,High,10,600,15223,FSEPU,,,0,0,,,,,,,,,,,,,
TG,2,4,Medium,2,120,22406,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,3,17,High,10,600,15223,MHASE,2,4,2,4,,,,,,,,,,,,,
TG,2,4,Medium,2,120,22406,MSEPU,0,0,0,0,,,,,,,,,,,,,
